ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0006476	protein deacetylation	3/291	122/18903	0.289991317213857	0.528007385164292	0.442030989865696	NNMT/ZBTB7B/LRRK2	3
GO:0051099	positive regulation of binding	4/291	177/18903	0.290598709717933	0.528834532858663	0.442723451608431	MMP8/PARK7/RFNG/LRRK2	4
GO:0048015	phosphatidylinositol-mediated signaling	4/291	178/18903	0.294044085370389	0.533680575174488	0.446780404109444	NCF1/PIP5K1C/IL18/CEACAM1	4
GO:0002224	toll-like receptor signaling pathway	3/291	123/18903	0.294188713124558	0.533680575174488	0.446780404109444	IRF1/MAPKAPK2/TLR7	3
GO:0006413	translational initiation	3/291	123/18903	0.294188713124558	0.533680575174488	0.446780404109444	EIF1/ATF4/HSPB1	3
GO:0030282	bone mineralization	3/291	123/18903	0.294188713124558	0.533680575174488	0.446780404109444	ATF4/ALPL/SRGN	3
GO:0046887	positive regulation of hormone secretion	3/291	123/18903	0.294188713124558	0.533680575174488	0.446780404109444	VAMP8/BAD/RETN	3
GO:0071482	cellular response to light stimulus	3/291	123/18903	0.294188713124558	0.533680575174488	0.446780404109444	CARD16/ATF4/CDC25A	3
GO:0006936	muscle contraction	7/291	351/18903	0.297228685068457	0.536506792152204	0.449146423076861	GSTO1/MYL6/LTB4R/ENO1/ALDOA/MYOF/KCNJ2	7
GO:0002706	regulation of lymphocyte mediated immunity	4/291	179/18903	0.297494811705032	0.536506792152204	0.449146423076861	FCGR1A/CCR2/IL18/CEACAM1	4
GO:0048771	tissue remodeling	4/291	179/18903	0.297494811705032	0.536506792152204	0.449146423076861	CST3/CCR2/IL18/CEACAM1	4
GO:0046660	female sex differentiation	3/291	124/18903	0.298390054518702	0.536506792152204	0.449146423076861	TNFAIP6/RETN/IDH1	3
GO:0072676	lymphocyte migration	3/291	124/18903	0.298390054518702	0.536506792152204	0.449146423076861	CCR2/PADI2/SAA1	3
GO:1901607	alpha-amino acid biosynthetic process	2/291	71/18903	0.29871942123121	0.536506792152204	0.449146423076861	PARK7/PSAT1	2
GO:0002053	positive regulation of mesenchymal cell proliferation	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	STAT1	1
GO:0002363	alpha-beta T cell lineage commitment	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	STAT3	1
GO:0009220	pyrimidine ribonucleotide biosynthetic process	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	NME4	1
GO:0010155	regulation of proton transport	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	PARK7	1
GO:0034105	positive regulation of tissue remodeling	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	IL18	1
GO:0035493	SNARE complex assembly	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	VAMP8	1
GO:0035739	CD4-positive, alpha-beta T cell proliferation	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	CD274	1
GO:0040019	positive regulation of embryonic development	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	CFL1	1
GO:0043968	histone H2A acetylation	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	ACTB	1
GO:0045048	protein insertion into ER membrane	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	GET3	1
GO:0045591	positive regulation of regulatory T cell differentiation	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	SOCS1	1
GO:0046599	regulation of centriole replication	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	CENPJ	1
GO:0046794	transport of virus	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	RNASEK	1
GO:0046823	negative regulation of nucleocytoplasmic transport	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	PARK7	1
GO:0048143	astrocyte activation	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	C1QA	1
GO:0060965	negative regulation of miRNA-mediated gene silencing	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	STAT3	1
GO:0071218	cellular response to misfolded protein	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	DNAJB12	1
GO:0072170	metanephric tubule development	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	STAT1	1
GO:0072243	metanephric nephron epithelium development	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	STAT1	1
GO:0072576	liver morphogenesis	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	CEACAM1	1
GO:0140112	extracellular vesicle biogenesis	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	ATP13A2	1
GO:1904263	positive regulation of TORC1 signaling	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	RRAGD	1
GO:2000561	regulation of CD4-positive, alpha-beta T cell proliferation	1/291	23/18903	0.300251195492244	0.536506792152204	0.449146423076861	CD274	1
GO:0034764	positive regulation of transmembrane transport	5/291	237/18903	0.301871375936429	0.539122922691017	0.451336564359316	GSTO1/G6PD/CCR2/ERFE/KCNJ2	5
GO:1904375	regulation of protein localization to cell periphery	3/291	125/18903	0.30259478113658	0.540135593822092	0.452184340422785	GBP1/VAMP8/ACTB	3
GO:0010569	regulation of double-strand break repair via homologous recombination	2/291	72/18903	0.304410903658283	0.54225645241656	0.453959855785295	RMI2/ACTB	2
GO:0042698	ovulation cycle	2/291	72/18903	0.304410903658283	0.54225645241656	0.453959855785295	TNFAIP6/RETN	2
GO:0045600	positive regulation of fat cell differentiation	2/291	72/18903	0.304410903658283	0.54225645241656	0.453959855785295	ZBTB7B/TFE3	2
GO:0070265	necrotic cell death	2/291	72/18903	0.304410903658283	0.54225645241656	0.453959855785295	PYGL/MLKL	2
GO:0045137	development of primary sexual characteristics	5/291	238/18903	0.304870782780028	0.542795713258875	0.454411307811578	MEA1/TNFSF10/TNFAIP6/RETN/IDH1	5
GO:0001666	response to hypoxia	6/291	296/18903	0.305561829022053	0.543465786530469	0.454972271843233	BNIP3L/CCNA2/CARD16/ENO1/BAD/E2F1	6
GO:0042886	amide transport	6/291	296/18903	0.305561829022053	0.543465786530469	0.454972271843233	S100A8/AQP9/PARK7/FFAR2/ABCA13/BAD	6
GO:0006690	icosanoid metabolic process	3/291	126/18903	0.306802340404418	0.54427081857055	0.455646219063573	GPX4/GPX1/MAPKAPK2	3
GO:0032411	positive regulation of transporter activity	3/291	126/18903	0.306802340404418	0.54427081857055	0.455646219063573	GSTO1/CCR2/PARK7	3
GO:0038127	ERBB signaling pathway	3/291	126/18903	0.306802340404418	0.54427081857055	0.455646219063573	DUSP3/NCF1/CEACAM1	3
GO:0098659	inorganic cation import across plasma membrane	3/291	126/18903	0.306802340404418	0.54427081857055	0.455646219063573	SLC39A8/KCNJ15/KCNJ2	3
GO:0099587	inorganic ion import across plasma membrane	3/291	126/18903	0.306802340404418	0.54427081857055	0.455646219063573	SLC39A8/KCNJ15/KCNJ2	3
GO:0048017	inositol lipid-mediated signaling	4/291	182/18903	0.307875850975639	0.545063488371653	0.456309817010615	NCF1/PIP5K1C/IL18/CEACAM1	4
GO:0030032	lamellipodium assembly	2/291	73/18903	0.310093970189811	0.545063488371653	0.456309817010615	CAPZB/BRK1	2
GO:0050795	regulation of behavior	2/291	73/18903	0.310093970189811	0.545063488371653	0.456309817010615	STAT3/RETN	2
GO:0051937	catecholamine transport	2/291	73/18903	0.310093970189811	0.545063488371653	0.456309817010615	PARK7/ACTB	2
GO:0048193	Golgi vesicle transport	6/291	298/18903	0.310936266330415	0.545063488371653	0.456309817010615	VAMP5/NAPA/LRRK2/SNX3/SORT1/WIPI1	6
GO:0006911	phagocytosis, engulfment	3/291	127/18903	0.311012187461725	0.545063488371653	0.456309817010615	FCGR1A/MARCO/IGHV3-30	3
GO:0002755	MyD88-dependent toll-like receptor signaling pathway	1/291	24/18903	0.311036518697316	0.545063488371653	0.456309817010615	IRF1	1
GO:0010226	response to lithium ion	1/291	24/18903	0.311036518697316	0.545063488371653	0.456309817010615	IMPA2	1
GO:0018279	protein N-linked glycosylation via asparagine	1/291	24/18903	0.311036518697316	0.545063488371653	0.456309817010615	UBE2J1	1
GO:0031280	negative regulation of cyclase activity	1/291	24/18903	0.311036518697316	0.545063488371653	0.456309817010615	CCR2	1
GO:0035162	embryonic hemopoiesis	1/291	24/18903	0.311036518697316	0.545063488371653	0.456309817010615	ATF4	1
GO:0038095	Fc-epsilon receptor signaling pathway	1/291	24/18903	0.311036518697316	0.545063488371653	0.456309817010615	FCER1G	1
GO:0043369	CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	1/291	24/18903	0.311036518697316	0.545063488371653	0.456309817010615	STAT3	1
GO:0048011	neurotrophin TRK receptor signaling pathway	1/291	24/18903	0.311036518697316	0.545063488371653	0.456309817010615	SORT1	1
GO:0060149	negative regulation of post-transcriptional gene silencing	1/291	24/18903	0.311036518697316	0.545063488371653	0.456309817010615	STAT3	1
GO:0060967	negative regulation of gene silencing by RNA	1/291	24/18903	0.311036518697316	0.545063488371653	0.456309817010615	STAT3	1
GO:0070935	3'-UTR-mediated mRNA stabilization	1/291	24/18903	0.311036518697316	0.545063488371653	0.456309817010615	MAPKAPK2	1
GO:0072202	cell differentiation involved in metanephros development	1/291	24/18903	0.311036518697316	0.545063488371653	0.456309817010615	STAT1	1
GO:0090208	positive regulation of triglyceride metabolic process	1/291	24/18903	0.311036518697316	0.545063488371653	0.456309817010615	PNPLA2	1
GO:1900369	negative regulation of post-transcriptional gene silencing by RNA	1/291	24/18903	0.311036518697316	0.545063488371653	0.456309817010615	STAT3	1
GO:1902074	response to salt	1/291	24/18903	0.311036518697316	0.545063488371653	0.456309817010615	ALPL	1
GO:1904666	regulation of ubiquitin protein ligase activity	1/291	24/18903	0.311036518697316	0.545063488371653	0.456309817010615	UBE2C	1
GO:2000637	positive regulation of miRNA-mediated gene silencing	1/291	24/18903	0.311036518697316	0.545063488371653	0.456309817010615	STAT3	1
GO:2001026	regulation of endothelial cell chemotaxis	1/291	24/18903	0.311036518697316	0.545063488371653	0.456309817010615	HSPB1	1
GO:0007219	Notch signaling pathway	4/291	183/18903	0.3113447477459	0.545326956751693	0.456530384358912	RFNG/STAT3/SREBF2/PSENEN	4
GO:0016311	dephosphorylation	7/291	357/18903	0.311891381272286	0.546007516935872	0.457100127700253	PPP6R1/CDC25A/DUSP3/ALPL/CDCA2/PLEK/IMPA2	7
GO:0006304	DNA modification	3/291	128/18903	0.31522378518402	0.549383479224519	0.459926375957625	PIWIL4/APOBEC3A/TDRD9	3
GO:0045471	response to ethanol	3/291	128/18903	0.31522378518402	0.549383479224519	0.459926375957625	S100A8/G6PD/BAD	3
GO:0045739	positive regulation of DNA repair	3/291	128/18903	0.31522378518402	0.549383479224519	0.459926375957625	SMARCD3/FOXM1/ACTB	3
GO:0042267	natural killer cell mediated cytotoxicity	2/291	74/18903	0.315767533924513	0.549383479224519	0.459926375957625	IL18/CEACAM1	2
GO:0051298	centrosome duplication	2/291	74/18903	0.315767533924513	0.549383479224519	0.459926375957625	FBXW5/CENPJ	2
GO:0007041	lysosomal transport	3/291	129/18903	0.319436604201113	0.549383479224519	0.459926375957625	ATP13A2/LRRK2/SORT1	3
GO:0048593	camera-type eye morphogenesis	3/291	129/18903	0.319436604201113	0.549383479224519	0.459926375957625	ATF4/STAT3/TSPAN12	3
GO:0045669	positive regulation of osteoblast differentiation	2/291	75/18903	0.321430543186283	0.549383479224519	0.459926375957625	LRP3/PDLIM7	2
GO:0046323	glucose import	2/291	75/18903	0.321430543186283	0.549383479224519	0.459926375957625	ERFE/SORT1	2
GO:0051568	histone H3-K4 methylation	2/291	75/18903	0.321430543186283	0.549383479224519	0.459926375957625	MYB/NNMT	2
GO:0001779	natural killer cell differentiation	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	PGLYRP1	1
GO:0001911	negative regulation of leukocyte mediated cytotoxicity	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	CEACAM1	1
GO:0003081	regulation of systemic arterial blood pressure by renin-angiotensin	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	CTSG	1
GO:0003323	type B pancreatic cell development	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	BAD	1
GO:0006833	water transport	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	AQP9	1
GO:0009147	pyrimidine nucleoside triphosphate metabolic process	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	NME4	1
GO:0009162	deoxyribonucleoside monophosphate metabolic process	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	TYMP	1
GO:0009219	pyrimidine deoxyribonucleotide metabolic process	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	TYMP	1
GO:0018195	peptidyl-arginine modification	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	PARK7	1
GO:0018196	peptidyl-asparagine modification	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	UBE2J1	1
GO:0019755	one-carbon compound transport	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	AQP9	1
GO:0019985	translesion synthesis	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	PARP10	1
GO:0031145	anaphase-promoting complex-dependent catabolic process	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	UBE2C	1
GO:0032816	positive regulation of natural killer cell activation	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	IL18	1
GO:0033233	regulation of protein sumoylation	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	PARK7	1
GO:0034114	regulation of heterotypic cell-cell adhesion	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	CEACAM6	1
GO:0035336	long-chain fatty-acyl-CoA metabolic process	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	ACOT7	1
GO:0043302	positive regulation of leukocyte degranulation	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	VAMP8	1
GO:0045649	regulation of macrophage differentiation	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	C1QC	1
GO:0046716	muscle cell cellular homeostasis	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	ALDOA	1
GO:0046835	carbohydrate phosphorylation	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	PFKFB3	1
GO:0050927	positive regulation of positive chemotaxis	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	AZU1	1
GO:0051446	positive regulation of meiotic cell cycle	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	CDC25A	1
GO:0051788	response to misfolded protein	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	DNAJB12	1
GO:0060148	positive regulation of post-transcriptional gene silencing	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	STAT3	1
GO:0060396	growth hormone receptor signaling pathway	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	STAT3	1
GO:0071378	cellular response to growth hormone stimulus	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	STAT3	1
GO:0071577	zinc ion transmembrane transport	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	SLC39A8	1
GO:0072273	metanephric nephron morphogenesis	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	STAT1	1
GO:0072530	purine-containing compound transmembrane transport	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	AQP9	1
GO:0090023	positive regulation of neutrophil chemotaxis	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	C3AR1	1
GO:0098581	detection of external biotic stimulus	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	PGLYRP1	1
GO:1900370	positive regulation of post-transcriptional gene silencing by RNA	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	STAT3	1
GO:1901984	negative regulation of protein acetylation	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	PARK7	1
GO:1903077	negative regulation of protein localization to plasma membrane	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	GBP1	1
GO:2000193	positive regulation of fatty acid transport	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	ERFE	1
GO:2000209	regulation of anoikis	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	CEACAM6	1
GO:2000679	positive regulation of transcription regulatory region DNA binding	1/291	25/18903	0.321656168734875	0.549383479224519	0.459926375957625	PARK7	1
GO:0015698	inorganic anion transport	4/291	186/18903	0.321772663135843	0.549383479224519	0.459926375957625	ATF4/SLC39A8/RACGAP1/GET3	4
GO:0034767	positive regulation of ion transmembrane transport	4/291	186/18903	0.321772663135843	0.549383479224519	0.459926375957625	GSTO1/G6PD/CCR2/KCNJ2	4
GO:0070085	glycosylation	5/291	244/18903	0.322954942761054	0.551129630581363	0.46138819833816	UBE2J1/ST3GAL4/SLC39A8/DPM3/MLEC	5
GO:0045787	positive regulation of cell cycle	7/291	362/18903	0.3242138464058	0.553004753326238	0.462957991462888	CDC25A/RRM2/DUSP3/RACGAP1/KIF23/CENPJ/UBE2C	7
GO:0048469	cell maturation	4/291	187/18903	0.325254672629406	0.554506238530093	0.464214987121618	G6PD/SCARF1/LRRK2/C1QA	4
